ENDLINE2_RESIDENT,ENDLINE2_LEADER,assigned_nov,houseoccupy_ec2,houseclaim_ec2,farmclaim_ec2,housepalavapostwar_ec2,farmpalavapostwar_ec2,anylndconf_u_ec2,unrslv_lnd_conf_u_ec2,conf_threat_c_ec2,conf_threat_u_ec2,conf_damage_c_ec2,conf_damage_u_ec2,conf_viol_c_ec2,conf_viol_u_ec2,conf_witch_c_ec2,conf_any_c_ec2,conf_any_u_ec2,forum_lastsuc_c_ec2,cviol_scale_bc,clandconf_scale_bc,cpalaviol_imputed_bc,clndtake_bc,cattitudes_tribe_bc,cprog_ldr_beliefs_bc,cwitchcraft_scale_bc,cwealthindex_bc,cedulevel_bc,crelmarry_bc,cviol_experienced_bc,weight_ec2,district1,district2,district3,district4,district5,district6,district7,district8,district9,district10,district11,district12,district13,district14,district15,s_weight1,s_weight2,s_weight3,s_weight4,assigned_ever,quartdummy,christian,minority,housetake_dum,lndtake_dum,female,stranger,yrs_edu,noland,ageover60,age40_60,age20_40,land_sizehst,farm_sizehst,cashearn_imputedhst,trainee,ctownhh_log_el2,vsmall,small,small2,small3,lmg_conf_u_ec2,lmg_unrslv_conf_u_ec2,lmg_conf_any_u_ec2,lmg_forum_lastsuc_c_ec2,lmg_forum_inf_suc_c_ec2,lmg_conf_any_c_ec2,conf_length_max_c_ec2,resident_e1,conf_dam_violence_bin_u,conf_dam_violence_bin_c,lmg_conf_dam_violence_bin_c,lmg_conf_threat_c_ec2,lmg_conf_viol_c_ec2,lmg_conf_damage_c_ec2,ctownhh_log_el,weight_e1_e2,unconditional_label_land,conditional_label_land,unconditional_label_all,conditional_label_all
,,0,,,,,,0,0,,0,,0,,0,,,0,,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,35.75,0,0,1,0,0,0,0,0,6,0,0,0,1,2.776472,1.818447,5.991471,0,4.430817,0,1,0,0,1,0,,1,0,,,1,0,,,,,,4.543295,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5.298342,.8813736,3.689504,1,4.430817,0,1,0,0,0,0,,,,,,1,0,,,,,,4.543295,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,35.75,0,0,1,0,0,0,1,1,9,0,0,0,1,3.912423,.8813736,4.700563,0,4.430817,0,1,0,0,0,0,,,,,,1,0,,,,,,4.543295,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,35.75,0,0,1,0,,,0,1,3,0,0,1,0,.2474665,1.194763,5.298342,,4.430817,0,1,0,0,1,0,1,1,0,1,,0,0,,1,0,1,0,4.543295,1,,,,
1,,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,35.75,0,0,1,0,,,0,1,14,0,0,1,0,.4812118,2.776472,7.600903,,4.430817,0,1,0,0,1,0,1,1,0,1,.230137,0,0,0,0,1,0,0,4.543295,1,,,,
1,,0,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.15,.35,0,.3,5.45,4,.1,-.0753361,7.85,.8,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.75,1,35.75,35.75,0,0,1,0,,,1,1,0,0,0,1,0,2.49178,3.912423,0,,4.430817,0,1,0,0,0,0,0,,,,,0,0,,,,,,4.543295,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,1,0,0,1,0,0,0,0,1,5,0,0,1,0,1.818447,.4812118,7.600903,1,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.991471,0,5.703794,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,1,0,0,0,0,0,3.912423,2.644121,6.907756,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,1,1,1,0,0,0,0,1,0,4.094622,.8813736,7.600903,0,5.945421,0,1,0,0,1,0,,1,1,,,1,1,1,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,1,0,0,1,0,0,0,0,0,6,0,0,1,0,5.703794,1.443635,5.521477,1,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,1,1,0,0,0,0,0,1,5.01068,1.443635,4.60527,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,0,0,0,0,1,0,2.094712,1.443635,7.600903,0,5.945421,0,1,0,0,1,0,,1,1,,,1,0,0,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,0,0,0,1,0,0,3.912423,1.443635,8.006368,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,0,3,0,0,1,0,3.689504,1.443635,6.907756,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,1,1,0,5,0,0,0,0,1.818447,0,3.912423,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,1,0,0,1,0,0,0,0,0,7,0,0,0,1,1.818447,1.818447,8.294049,1,5.945421,0,1,0,0,1,0,,1,0,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,0,0,0,0,1,0,3.689504,1.443635,6.214612,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,1,3,0,1,0,0,4.787561,2.094712,4.499933,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,0,12,0,0,0,1,.8813736,0,8.853665,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,0,9,0,0,0,1,3.912423,1.818447,4.382183,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,1,6,0,1,0,0,4.094622,1.818447,7.244228,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,1,7,0,0,0,1,0,0,8.699514,0,5.945421,0,1,0,0,1,0,,1,0,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.689504,1.818447,0,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,1,0,1,1,0,0,1,1,,1,1,1,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,1,0,0,0,0,1,1.443635,.8813736,7.600903,0,5.945421,0,1,0,0,1,1,,1,1,,,1,1,1,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,5.991471,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,0,1,5,0,1,0,0,1.818447,1.818447,8.006368,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,0,1,0,6,0,0,0,1,2.209348,.8813736,8.701512,0,5.945421,0,1,0,0,0,0,,,,,,1,0,,,,,,4.795791,1,,,,
,,0,,,,,,0,0,,0,,0,,0,,,0,,0,0,0,.05,6.95,4.4,0,-.7187853,2.35,.85,2.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,1,43.1,43.1,0,0,1,0,0,1,0,1,12,0,0,0,1,.8813736,1.443635,7.313221,0,5.945421,0,1,0,0,1,0,,1,0,,,1,0,,,,,,4.795791,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,0,0,,,0,0,11,0,0,0,1,.4812118,0,0,,5.590987,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,0,6,0,0,1,0,.4812118,5.01068,9.798127,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,1,15,0,0,1,0,.2474665,2.893444,8.006368,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,0,13,0,0,0,1,.2474665,.8813736,0,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,1,1,0,0,0,0,,1,1,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,9,0,0,0,1,4.382183,.8813736,7.600903,0,5.590987,0,0,0,0,1,0,,1,0,,,1,0,0,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6.396933,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,1,1,0,0,0,0,,1,1,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,1,0,1,0,0,2.644121,1.818447,1.443635,0,5.590987,0,0,0,0,1,0,,1,0,,,1,0,0,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,5,0,1,0,0,5.298342,.8813736,6.907756,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,1,1,0,0,1,1,,1,1,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,9,0,0,0,0,.8813736,.8813736,4.60527,0,5.590987,0,0,0,0,1,0,,1,0,,,1,1,1,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,0,0,0,1,0,.2474665,3.58429,7.937375,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,0,14,0,0,0,1,4.700563,.8813736,6.396933,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,1,14,0,0,0,1,.1246767,0,7.874739,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,1,1,0,1,0,1,0,0,0,10,0,0,0,1,4.787561,2.49178,7.937375,1,5.590987,0,0,0,0,1,0,,1,0,,,1,0,0,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,7,0,0,0,1,1.194763,.8813736,7.090077,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,0,0,0,1,0,.4812118,2.312438,5.991471,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,0,0,1,0,0,.6931472,2.094712,8.294049,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,1,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,8,0,0,0,1,.2474665,2.998223,8.699514,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,1,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,6,0,0,0,1,.1246767,.4812118,8.294049,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,0,0,0,0,0,0,,0,0,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,0,12,0,0,1,0,2.998223,1.443635,7.244228,0,5.590987,0,0,0,0,1,0,,1,0,,,1,0,0,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,0,9,0,0,0,0,.8813736,.6931472,8.294049,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,1,6,0,0,0,1,0,0,5.480656,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,8,0,0,0,1,4.60527,.8813736,1.818447,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,1,7,0,0,1,0,0,0,5.298342,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,1,0,4,0,0,0,1,1.818447,2.312438,7.090077,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,0,0,9,0,0,0,1,.2474665,1.194763,7.600903,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,9,0,0,0,1,.4812118,1.443635,7.313221,,5.590987,0,0,0,0,1,0,0,1,1,0,.690411,0,0,0,0,0,0,0,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,0,0,0,0,1,.1246767,1.443635,5.991471,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,1,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,8,0,0,0,1,.4812118,1.443635,8.294049,,5.590987,0,0,0,0,1,0,0,1,1,0,,0,0,,0,0,0,0,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,1,0,0,1,0,0,.2474665,1.443635,6.907756,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,1,12,0,0,1,0,.2474665,1.443635,8.294049,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,1,0,0,14,0,0,0,1,0,0,8.853665,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,0,9,0,0,0,1,2.312438,1.443635,7.600903,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,0,0,0,1,0,0,5.298342,.8813736,5.192988,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
,,1,,,,,,1,0,1,1,0,0,0,0,,1,1,1,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,1,1,0,0,0,0,0,0,0,12,0,0,1,0,4.382183,1.443635,6.396933,1,5.590987,0,0,0,0,1,0,,1,0,,,1,0,0,,,,,6.591674,1,,,,
,,1,,,,,,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,0,0,0,0,9,0,0,0,1,.8813736,.8813736,6.684613,0,5.590987,0,0,0,0,0,0,,,,,,1,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,10,0,0,0,0,1.443635,1.194763,9.546813,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
1,,1,0,0,0,0,0,0,0,,0,,0,,0,,,0,,.4,0,.2,0,7.85,4.8,0,.0399945,5.8,1,2.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.0588,1,202.35,238.0588,1,0,1,0,,,1,0,0,0,0,1,0,.8813736,1.818447,6.907756,,5.590987,0,0,0,0,0,0,0,,,,,0,0,,,,,,6.591674,1,,,,
